"id_casa","ingreso_total","dias_ocupacion","ingreso_por_dia","cuartil_rentabilidad","alta_rentabilidad","tipo_vivienda","provincia_ubicacion","categoria"
2390,8540959,289,29553.491349481,"Q2",FALSE,"Cabaña","La Rioja","Económica"
2939,5141209,174,29547.1781609195,"Q2",FALSE,"Casa","Chaco","Lujo"
493,9717980,329,29537.9331306991,"Q2",FALSE,"Cabaña","Jujuy","Lujo"
207,8093293,274,29537.5656934307,"Q2",FALSE,"Casa","Santiago del Estero","Premium"
1782,7354153,249,29534.7510040161,"Q2",FALSE,"Departamento","Entre Ríos","Estándar"
2316,9598311,325,29533.2646153846,"Q2",FALSE,"Departamento","San Luis","Premium"
580,6969089,236,29530.0381355932,"Q2",FALSE,"Cabaña","Tierra del Fuego","Lujo"
1989,5699273,193,29529.9119170984,"Q2",FALSE,"Loft","Santiago del Estero","Premium"
883,5167349,175,29527.7085714286,"Q2",FALSE,"Departamento","Catamarca","Estándar"
769,5491160,186,29522.3655913979,"Q2",FALSE,"Departamento","Río Negro","Ultra lujo"
2422,5933588,201,29520.3383084577,"Q2",FALSE,"Departamento","Santa Fe","Económica"
1632,6198884,210,29518.4952380952,"Q2",FALSE,"Loft","Tierra del Fuego","Premium"
403,6906872,234,29516.547008547,"Q2",FALSE,"Departamento","La Rioja","Premium"
1096,8735262,296,29511.0202702703,"Q2",FALSE,"Chalet","Corrientes","Estándar"
1112,6638948,225,29506.4355555556,"Q2",FALSE,"Casa","San Luis","Lujo"
325,6105596,207,29495.6328502415,"Q2",FALSE,"Casa","Entre Ríos","Estándar"
1640,7226048,245,29494.0734693878,"Q2",FALSE,"Departamento","Entre Ríos","Lujo"
1702,6429679,218,29493.9403669725,"Q2",FALSE,"Departamento","Corrientes","Estándar"
2909,9023788,306,29489.5032679739,"Q2",FALSE,"Casa","Corrientes","Estándar"
1553,4010372,136,29488.0294117647,"Q2",FALSE,"Chalet","San Juan","Ultra lujo"
1488,9789816,332,29487.3975903614,"Q2",FALSE,"Departamento","Catamarca","Ultra lujo"
41,10849653,368,29482.7527173913,"Q2",FALSE,"Departamento","Tierra del Fuego","Ultra lujo"
876,9964912,338,29481.9881656805,"Q2",FALSE,"Chalet","Santa Fe","Estándar"
1772,6839579,232,29480.9439655172,"Q2",FALSE,"Loft","Buenos Aires","Estándar"
475,10789468,366,29479.4207650273,"Q2",FALSE,"Departamento","Catamarca","Premium"
830,7575964,257,29478.4591439689,"Q2",FALSE,"Departamento","San Luis","Premium"
2473,6190239,210,29477.3285714286,"Q2",FALSE,"Casa","Mendoza","Lujo"
1643,6749963,229,29475.8209606987,"Q2",FALSE,"Casa","Jujuy","Premium"
1976,8046024,273,29472.6153846154,"Q2",FALSE,"Chalet","Catamarca","Estándar"
1275,9193461,312,29466.2211538462,"Q2",FALSE,"Cabaña","Santa Fe","Estándar"
483,5480375,186,29464.3817204301,"Q2",FALSE,"Casa","Santa Cruz","Premium"
346,7749003,263,29463.8897338403,"Q2",FALSE,"Loft","Río Negro","Premium"
1748,7748483,263,29461.9125475285,"Q2",FALSE,"Cabaña","Santiago del Estero","Premium"
1503,7188577,244,29461.381147541,"Q2",FALSE,"Loft","Santiago del Estero","Económica"
1352,5361939,182,29461.2032967033,"Q2",FALSE,"Chalet","Tucumán","Económica"
2728,6185958,210,29456.9428571429,"Q2",FALSE,"Casa","Córdoba","Lujo"
603,5271781,179,29451.2905027933,"Q2",FALSE,"Cabaña","CABA","Ultra lujo"
2208,10543312,358,29450.5921787709,"Q2",FALSE,"Casa","Santa Fe","Lujo"
1515,7568473,257,29449.3112840467,"Q2",FALSE,"Casa","Santiago del Estero","Lujo"
386,6860921,233,29446.0128755365,"Q2",FALSE,"Casa","La Rioja","Lujo"
2630,6919705,235,29445.5531914894,"Q2",FALSE,"Cabaña","Misiones","Premium"
548,9509983,323,29442.6718266254,"Q2",FALSE,"Casa","Corrientes","Ultra lujo"
2952,9243830,314,29438.949044586,"Q2",FALSE,"Chalet","Formosa","Lujo"
1303,11598591,394,29438.0482233503,"Q2",FALSE,"Cabaña","Tierra del Fuego","Económica"
802,7682121,261,29433.4137931034,"Q2",FALSE,"Chalet","Salta","Lujo"
905,6033042,205,29429.4731707317,"Q2",FALSE,"Chalet","Tucumán","Ultra lujo"
23,8033701,273,29427.4761904762,"Q2",FALSE,"Chalet","Salta","Económica"
283,9092072,309,29424.1812297735,"Q2",FALSE,"Chalet","La Rioja","Económica"
2814,8974009,305,29422.9803278689,"Q2",FALSE,"Casa","Misiones","Ultra lujo"
2666,6796635,231,29422.6623376623,"Q2",FALSE,"Departamento","San Juan","Estándar"
801,5560490,189,29420.582010582,"Q2",FALSE,"Cabaña","Tierra del Fuego","Estándar"
2958,7972815,271,29419.9815498155,"Q2",FALSE,"Departamento","Río Negro","Premium"
107,6530764,222,29417.8558558559,"Q2",FALSE,"Chalet","La Pampa","Económica"
1634,8323539,283,29411.7985865724,"Q2",FALSE,"Cabaña","San Juan","Lujo"
2568,8938885,304,29404.2269736842,"Q2",FALSE,"Casa","Buenos Aires","Estándar"
1356,10054270,342,29398.4502923977,"Q2",FALSE,"Chalet","La Pampa","Económica"
2251,8466404,288,29397.2361111111,"Q2",FALSE,"Departamento","Misiones","Económica"
1649,5085628,173,29396.6936416185,"Q2",FALSE,"Cabaña","CABA","Premium"
446,6819903,232,29396.1336206897,"Q2",FALSE,"Cabaña","Entre Ríos","Económica"
2853,7583558,258,29393.6356589147,"Q2",FALSE,"Casa","Santa Fe","Ultra lujo"
79,6495761,221,29392.5837104072,"Q2",FALSE,"Departamento","Entre Ríos","Lujo"
1322,10992194,374,29390.8930481283,"Q2",FALSE,"Casa","Formosa","Estándar"
1461,7024214,239,29390.0167364017,"Q2",FALSE,"Departamento","Río Negro","Premium"
2229,6847679,233,29389.1802575107,"Q2",FALSE,"Casa","Río Negro","Estándar"
1244,5260507,179,29388.3072625698,"Q2",FALSE,"Chalet","Buenos Aires","Lujo"
2517,5024919,171,29385.4912280702,"Q2",FALSE,"Casa","Salta","Económica"
2242,9165918,312,29377.9423076923,"Q2",FALSE,"Chalet","Tierra del Fuego","Ultra lujo"
1505,7021098,239,29376.9790794979,"Q2",FALSE,"Chalet","Tierra del Fuego","Lujo"
393,6815444,232,29376.9137931034,"Q2",FALSE,"Casa","Santa Cruz","Ultra lujo"
298,6433027,219,29374.5525114155,"Q2",FALSE,"Departamento","La Rioja","Premium"
761,7724690,263,29371.4448669202,"Q2",FALSE,"Casa","San Luis","Ultra lujo"
291,5638910,192,29369.3229166667,"Q2",FALSE,"Departamento","Buenos Aires","Premium"
1555,6314252,215,29368.6139534884,"Q2",FALSE,"Chalet","Chaco","Premium"
2494,8340635,284,29368.4330985915,"Q2",FALSE,"Loft","San Juan","Estándar"
2479,7543561,257,29352.3774319066,"Q2",FALSE,"Chalet","Catamarca","Económica"
121,6956307,237,29351.5063291139,"Q2",FALSE,"Departamento","Neuquén","Premium"
2570,6485841,221,29347.6968325792,"Q2",FALSE,"Loft","San Luis","Económica"
943,5399557,184,29345.4184782609,"Q2",FALSE,"Departamento","Mendoza","Estándar"
1732,6837023,233,29343.4463519313,"Q2",FALSE,"Cabaña","Chubut","Premium"
2456,7157947,244,29335.8483606557,"Q2",FALSE,"Casa","Misiones","Premium"
961,5309222,181,29332.7182320442,"Q2",FALSE,"Departamento","Corrientes","Ultra lujo"
451,6570497,224,29332.5758928571,"Q2",FALSE,"Departamento","La Pampa","Lujo"
350,7068891,241,29331.4979253112,"Q2",FALSE,"Casa","San Juan","Estándar"
839,5689454,194,29327.0824742268,"Q2",FALSE,"Loft","Mendoza","Económica"
447,5689299,194,29326.2835051546,"Q2",FALSE,"Cabaña","San Juan","Estándar"
307,7536285,257,29324.0661478599,"Q2",FALSE,"Casa","Catamarca","Estándar"
605,8034046,274,29321.3357664234,"Q2",FALSE,"Chalet","San Juan","Económica"
658,7007392,239,29319.6317991632,"Q2",FALSE,"Casa","Jujuy","Lujo"
2129,9469877,323,29318.5046439628,"Q2",FALSE,"Casa","Chaco","Lujo"
1433,7738541,264,29312.6553030303,"Q2",FALSE,"Chalet","Neuquén","Estándar"
1193,6125251,209,29307.4210526316,"Q2",FALSE,"Departamento","Mendoza","Estándar"
1546,6593920,225,29306.3111111111,"Q2",FALSE,"Chalet","Chaco","Ultra lujo"
1945,7912666,270,29306.1703703704,"Q2",FALSE,"Loft","Santa Cruz","Premium"
1933,8000014,273,29304.0805860806,"Q2",FALSE,"Departamento","Tucumán","Lujo"
890,9230772,315,29304.0380952381,"Q2",FALSE,"Departamento","Santa Fe","Lujo"
2475,5625905,192,29301.5885416667,"Q2",FALSE,"Chalet","La Rioja","Ultra lujo"
1792,5479138,187,29300.2032085562,"Q2",FALSE,"Departamento","Chaco","Estándar"
2168,7149205,244,29300.0204918033,"Q2",FALSE,"Cabaña","Entre Ríos","Ultra lujo"
1301,7617009,260,29296.1884615385,"Q2",FALSE,"Chalet","Mendoza","Premium"
2698,8406744,287,29291.7909407666,"Q2",FALSE,"Casa","Catamarca","Premium"
6,8494027,290,29289.7482758621,"Q2",FALSE,"Cabaña","Buenos Aires","Estándar"
2805,8726611,298,29283.9295302013,"Q2",FALSE,"Cabaña","Córdoba","Ultra lujo"
2683,6646604,227,29280.1938325991,"Q2",FALSE,"Loft","San Luis","Ultra lujo"
715,8429398,288,29268.7430555556,"Q2",FALSE,"Casa","Misiones","Estándar"
2020,7374729,252,29264.7976190476,"Q2",FALSE,"Chalet","Neuquén","Estándar"
1284,6613674,226,29264.0442477876,"Q2",FALSE,"Departamento","Salta","Económica"
1448,8017550,274,29261.1313868613,"Q2",FALSE,"Casa","Santa Fe","Premium"
1524,8016929,274,29258.8649635036,"Q2",FALSE,"Loft","Córdoba","Lujo"
2309,8513764,291,29256.9209621993,"Q2",FALSE,"Cabaña","CABA","Ultra lujo"
685,7987129,273,29256.8827838828,"Q2",FALSE,"Departamento","Santiago del Estero","Lujo"
1088,8688309,297,29253.5656565657,"Q2",FALSE,"Departamento","Chubut","Lujo"
708,6522846,223,29250.4304932735,"Q2",FALSE,"Departamento","Río Negro","Ultra lujo"
1477,9886526,338,29250.0769230769,"Q2",FALSE,"Departamento","Formosa","Económica"
2490,8276959,283,29247.2049469965,"Q2",FALSE,"Loft","Santa Fe","Estándar"
36,6638052,227,29242.5198237885,"Q2",FALSE,"Loft","Neuquén","Lujo"
1211,6168946,211,29236.7109004739,"Q2",FALSE,"Departamento","Salta","Premium"
271,3888361,133,29235.7969924812,"Q2",FALSE,"Departamento","San Juan","Estándar"
619,7599951,260,29230.5807692308,"Q2",FALSE,"Casa","Catamarca","Lujo"
2560,8125998,278,29230.2086330935,"Q2",FALSE,"Casa","San Juan","Lujo"
507,7219584,247,29229.0850202429,"Q2",FALSE,"Chalet","La Rioja","Ultra lujo"
2449,6108751,209,29228.4736842105,"Q2",FALSE,"Cabaña","Entre Ríos","Premium"
2106,6137878,210,29227.9904761905,"Q2",FALSE,"Cabaña","San Luis","Premium"
1326,5991661,205,29227.6146341463,"Q2",FALSE,"Cabaña","Tierra del Fuego","Ultra lujo"
586,7014377,240,29226.5708333333,"Q2",FALSE,"Loft","Catamarca","Estándar"
464,8387926,287,29226.2229965157,"Q2",FALSE,"Chalet","Santa Fe","Estándar"
720,8708671,298,29223.7281879195,"Q2",FALSE,"Cabaña","Formosa","Premium"
503,5493827,188,29222.4840425532,"Q2",FALSE,"Casa","Formosa","Ultra lujo"
1116,6982572,239,29215.7824267782,"Q2",FALSE,"Cabaña","Catamarca","Económica"
260,7858165,269,29212.5092936803,"Q2",FALSE,"Loft","Santa Fe","Económica"
11,9463113,324,29207.1388888889,"Q2",FALSE,"Loft","San Luis","Económica"
228,7095258,243,29198.5925925926,"Q2",FALSE,"Cabaña","Catamarca","Económica"
2131,7153279,245,29197.0571428571,"Q2",FALSE,"Departamento","Santa Fe","Ultra lujo"
2914,7677812,263,29193.2015209125,"Q2",FALSE,"Cabaña","Formosa","Estándar"
2199,7063265,242,29187.0454545455,"Q2",FALSE,"Chalet","Entre Ríos","Estándar"
754,6100077,209,29186.971291866,"Q2",FALSE,"Cabaña","La Rioja","Ultra lujo"
2644,8813831,302,29184.8708609272,"Q2",FALSE,"Casa","Mendoza","Económica"
1965,8755095,300,29183.65,"Q2",FALSE,"Cabaña","Salta","Ultra lujo"
1927,7849669,269,29180.9256505576,"Q2",FALSE,"Cabaña","Entre Ríos","Premium"
1350,6097515,209,29174.7129186603,"Q2",FALSE,"Departamento","Mendoza","Lujo"
510,5630554,193,29173.8549222798,"Q2",FALSE,"Departamento","La Rioja","Ultra lujo"
1849,7409709,254,29172.0826771654,"Q2",FALSE,"Chalet","Jujuy","Ultra lujo"
82,5395694,185,29165.9135135135,"Q2",FALSE,"Departamento","Santa Cruz","Estándar"
2197,9362163,321,29165.6168224299,"Q2",FALSE,"Chalet","Salta","Ultra lujo"
1591,5949109,204,29162.2990196078,"Q2",FALSE,"Loft","Santa Fe","Económica"
2707,7727151,265,29159.0603773585,"Q2",FALSE,"Chalet","Formosa","Estándar"
2306,5219253,179,29157.8379888268,"Q2",FALSE,"Departamento","Catamarca","Económica"
1016,4839754,166,29155.1445783133,"Q2",FALSE,"Chalet","Tucumán","Premium"
1444,4956189,170,29154.0529411765,"Q2",FALSE,"Casa","San Juan","Ultra lujo"
1292,7521120,258,29151.6279069767,"Q2",FALSE,"Casa","Buenos Aires","Económica"
808,5684181,195,29149.6461538462,"Q2",FALSE,"Cabaña","La Rioja","Lujo"
1864,10435531,358,29149.5279329609,"Q2",FALSE,"Chalet","Formosa","Estándar"
2344,8277949,284,29147.7077464789,"Q2",FALSE,"Loft","Santa Fe","Ultra lujo"
2103,11598738,398,29142.5577889447,"Q2",FALSE,"Cabaña","CABA","Estándar"
550,4749661,163,29139.0245398773,"Q2",FALSE,"Departamento","Santa Cruz","Económica"
1581,8535764,293,29132.3003412969,"Q2",FALSE,"Cabaña","Chubut","Premium"
1219,7747309,266,29125.2218045113,"Q2",FALSE,"Casa","Santiago del Estero","Ultra lujo"
2549,10572381,363,29125.0165289256,"Q2",FALSE,"Casa","Neuquén","Estándar"
2138,9581654,329,29123.5683890577,"Q2",FALSE,"Departamento","La Rioja","Económica"
1780,7805074,268,29123.4104477612,"Q2",FALSE,"Casa","CABA","Económica"
701,7775692,267,29122.4419475655,"Q2",FALSE,"Casa","Córdoba","Lujo"
1277,6523296,224,29121.8571428571,"Q2",FALSE,"Loft","Corrientes","Premium"
2287,7570876,260,29118.7538461538,"Q2",FALSE,"Chalet","Buenos Aires","Ultra lujo"
2279,6289646,216,29118.7314814815,"Q2",FALSE,"Chalet","Río Negro","Lujo"
2704,6725729,231,29115.70995671,"Q2",FALSE,"Cabaña","Buenos Aires","Estándar"
1182,5735081,197,29112.0862944162,"Q2",FALSE,"Departamento","Santa Fe","Económica"
1573,7394398,254,29111.8031496063,"Q2",FALSE,"Cabaña","Chubut","Premium"
2233,6025632,207,29109.3333333333,"Q2",FALSE,"Departamento","Corrientes","Premium"
2372,6927480,238,29107.0588235294,"Q2",FALSE,"Casa","Buenos Aires","Estándar"
2342,5209481,179,29103.2458100559,"Q2",FALSE,"Loft","Chaco","Premium"
2482,7362506,253,29100.814229249,"Q2",FALSE,"Loft","CABA","Premium"
83,5296195,182,29099.9725274725,"Q2",FALSE,"Casa","Córdoba","Premium"
1664,8147096,280,29096.7714285714,"Q2",FALSE,"Cabaña","Buenos Aires","Lujo"
505,5992749,206,29091.0145631068,"Q2",FALSE,"Chalet","Neuquén","Estándar"
567,8639157,297,29088.0707070707,"Q2",FALSE,"Chalet","Neuquén","Ultra lujo"
2096,7358949,253,29086.7549407115,"Q2",FALSE,"Departamento","San Juan","Estándar"
929,5468047,188,29085.3563829787,"Q2",FALSE,"Chalet","Tierra del Fuego","Estándar"
1061,7561830,260,29083.9615384615,"Q2",FALSE,"Chalet","Chubut","Económica"
2870,8405149,289,29083.5605536332,"Q2",FALSE,"Chalet","Chubut","Económica"
1569,5758135,198,29081.4898989899,"Q2",FALSE,"Cabaña","Córdoba","Económica"
878,8779279,302,29070.4602649007,"Q2",FALSE,"Cabaña","Chaco","Económica"
251,8779005,302,29069.5529801325,"Q2",FALSE,"Casa","Jujuy","Lujo"
108,9329729,321,29064.5763239875,"Q2",FALSE,"Cabaña","Tucumán","Ultra lujo"
2535,5841597,201,29062.671641791,"Q2",FALSE,"Casa","Tierra del Fuego","Premium"
1834,9648676,332,29062.2771084337,"Q2",FALSE,"Loft","Río Negro","Lujo"
541,6042759,208,29051.7259615385,"Q2",FALSE,"Cabaña","Río Negro","Premium"
1181,7435624,256,29045.40625,"Q2",FALSE,"Cabaña","Entre Ríos","Ultra lujo"
962,8538078,294,29041.0816326531,"Q2",FALSE,"Loft","Misiones","Ultra lujo"
1458,6359216,219,29037.5159817352,"Q2",FALSE,"Casa","La Pampa","Ultra lujo"
1070,6386949,220,29031.5863636364,"Q2",FALSE,"Casa","Entre Ríos","Premium"
989,5340134,184,29022.4673913043,"Q2",FALSE,"Casa","Catamarca","Ultra lujo"
1819,8821080,304,29016.7105263158,"Q2",FALSE,"Casa","Entre Ríos","Premium"
666,10619457,366,29014.9098360656,"Q2",FALSE,"Departamento","Catamarca","Lujo"
2954,8094764,279,29013.4910394265,"Q2",FALSE,"Chalet","La Rioja","Estándar"
437,6730912,232,29012.5517241379,"Q2",FALSE,"Casa","Buenos Aires","Estándar"
345,7309615,252,29006.4087301587,"Q2",FALSE,"Chalet","La Pampa","Ultra lujo"
1837,9832746,339,29005.1504424779,"Q2",FALSE,"Cabaña","Entre Ríos","Lujo"
1487,8875430,306,29004.6732026144,"Q2",FALSE,"Casa","La Pampa","Estándar"
824,9889771,341,29002.2609970674,"Q2",FALSE,"Loft","Santiago del Estero","Lujo"
2457,8555380,295,29001.2881355932,"Q2",FALSE,"Loft","San Luis","Lujo"
1950,5220158,180,29000.8777777778,"Q2",FALSE,"Casa","Tierra del Fuego","Estándar"
2609,7250092,250,29000.368,"Q2",FALSE,"Casa","Jujuy","Económica"
2034,5451267,188,28996.1010638298,"Q2",FALSE,"Casa","CABA","Económica"
2942,5044796,174,28993.0804597701,"Q2",FALSE,"Loft","La Pampa","Económica"
646,7074233,244,28992.7581967213,"Q2",FALSE,"Chalet","Jujuy","Lujo"
2472,4579998,158,28987.3291139241,"Q2",FALSE,"Chalet","Tierra del Fuego","Premium"
2088,6724239,232,28983.7887931034,"Q2",FALSE,"Casa","Chaco","Lujo"
2737,6086067,210,28981.2714285714,"Q2",FALSE,"Loft","Catamarca","Premium"
126,7506146,259,28981.2586872587,"Q2",FALSE,"Cabaña","Salta","Lujo"
2590,7563114,261,28977.4482758621,"Q2",FALSE,"Cabaña","San Juan","Premium"
488,7330042,253,28972.4980237154,"Q2",FALSE,"Casa","Chubut","Económica"
2522,8836114,305,28970.8655737705,"Q2",FALSE,"Departamento","Jujuy","Lujo"
1602,11443401,395,28970.635443038,"Q2",FALSE,"Cabaña","Entre Ríos","Económica"
1425,9965128,344,28968.3953488372,"Q2",FALSE,"Casa","Formosa","Estándar"
2681,8024015,277,28967.5631768953,"Q2",FALSE,"Loft","La Rioja","Estándar"
866,6835306,236,28963.1610169492,"Q2",FALSE,"Casa","Salta","Lujo"
697,7819414,270,28960.7925925926,"Q2",FALSE,"Departamento","Corrientes","Económica"
1554,6747797,233,28960.5021459227,"Q2",FALSE,"Casa","Neuquén","Premium"
1437,6950087,240,28958.6958333333,"Q2",FALSE,"Chalet","Río Negro","Ultra lujo"
851,5211694,180,28953.8555555556,"Q2",FALSE,"Casa","CABA","Económica"
877,6196047,214,28953.4906542056,"Q2",FALSE,"Departamento","La Rioja","Lujo"
652,7006317,242,28951.7231404959,"Q2",FALSE,"Departamento","Buenos Aires","Premium"
2669,6948350,240,28951.4583333333,"Q2",FALSE,"Loft","Mendoza","Premium"
572,7990422,276,28950.8043478261,"Q2",FALSE,"Departamento","Mendoza","Lujo"
2718,9842844,340,28949.5411764706,"Q2",FALSE,"Casa","San Juan","Premium"
1445,8771089,303,28947.4884488449,"Q2",FALSE,"Cabaña","Santa Cruz","Estándar"
480,7149446,247,28945.1255060729,"Q2",FALSE,"Chalet","CABA","Ultra lujo"
634,7872838,272,28944.2573529412,"Q2",FALSE,"Loft","Entre Ríos","Lujo"
1723,11085021,383,28942.6135770235,"Q2",FALSE,"Chalet","Catamarca","Ultra lujo"
2505,5671618,196,28936.8265306122,"Q2",FALSE,"Departamento","Santa Fe","Ultra lujo"
1028,7030999,243,28934.1522633745,"Q2",FALSE,"Loft","Chubut","Lujo"
1905,7146406,247,28932.8178137652,"Q2",FALSE,"Casa","Río Negro","Económica"
2828,6972751,241,28932.5767634855,"Q2",FALSE,"Cabaña","Santa Cruz","Ultra lujo"
2878,5034249,174,28932.4655172414,"Q2",FALSE,"Departamento","CABA","Estándar"
1156,7722597,267,28923.5842696629,"Q2",FALSE,"Chalet","Tierra del Fuego","Premium"
2821,7837715,271,28921.4575645756,"Q2",FALSE,"Chalet","Mendoza","Estándar"
182,6476704,224,28913.8571428571,"Q2",FALSE,"Cabaña","Salta","Económica"
299,9019764,312,28909.5,"Q2",FALSE,"Chalet","Buenos Aires","Premium"
2411,9482244,328,28909.2804878049,"Q2",FALSE,"Departamento","CABA","Premium"
1940,8411592,291,28905.8144329897,"Q2",FALSE,"Casa","Catamarca","Económica"
1381,10203128,353,28904.045325779,"Q2",FALSE,"Casa","Misiones","Ultra lujo"
891,8410688,291,28902.7079037801,"Q2",FALSE,"Loft","Tierra del Fuego","Ultra lujo"
1813,6847424,237,28892.0843881857,"Q2",FALSE,"Casa","Chubut","Premium"
2714,7193977,249,28891.4738955823,"Q2",FALSE,"Casa","La Rioja","Económica"
2985,7189611,249,28873.9397590361,"Q2",FALSE,"Casa","Entre Ríos","Lujo"
1195,5369626,186,28868.9569892473,"Q2",FALSE,"Casa","Chubut","Estándar"
2467,6004182,208,28866.2596153846,"Q2",FALSE,"Loft","Salta","Premium"
377,7388789,256,28862.45703125,"Q2",FALSE,"Cabaña","Santiago del Estero","Premium"
2693,9090912,315,28860.0380952381,"Q2",FALSE,"Cabaña","Santa Cruz","Premium"
118,7328690,254,28853.1102362205,"Q2",FALSE,"Chalet","Buenos Aires","Ultra lujo"
565,7674769,266,28852.515037594,"Q2",FALSE,"Casa","Santa Fe","Económica"
2259,8510174,295,28848.0474576271,"Q2",FALSE,"Cabaña","Santa Fe","Estándar"
764,6606198,229,28848.0262008734,"Q2",FALSE,"Departamento","Santa Cruz","Económica"
2003,7730382,268,28844.7089552239,"Q2",FALSE,"Casa","Santiago del Estero","Estándar"
2389,9258062,321,28841.3146417445,"Q2",FALSE,"Cabaña","CABA","Premium"
1827,6113926,212,28839.2735849057,"Q2",FALSE,"Departamento","CABA","Económica"
2596,4931422,171,28838.7251461988,"Q2",FALSE,"Departamento","Mendoza","Económica"
1745,5825355,202,28838.3910891089,"Q2",FALSE,"Departamento","Mendoza","Premium"
3,6517282,226,28837.5309734513,"Q2",FALSE,"Cabaña","Chubut","Ultra lujo"
2093,11419577,396,28837.3156565657,"Q2",FALSE,"Departamento","Formosa","Económica"
2699,6660618,231,28833.8441558442,"Q2",FALSE,"Departamento","Formosa","Económica"
1197,5910246,205,28830.4682926829,"Q2",FALSE,"Cabaña","Córdoba","Estándar"
1033,8764148,304,28829.4342105263,"Q2",FALSE,"Chalet","Santa Fe","Económica"
2977,6254621,217,28823.1382488479,"Q2",FALSE,"Chalet","Neuquén","Ultra lujo"
660,6196109,215,28819.111627907,"Q2",FALSE,"Casa","Río Negro","Premium"
1808,6021873,209,28812.7894736842,"Q2",FALSE,"Loft","Misiones","Premium"
213,6252127,217,28811.6451612903,"Q2",FALSE,"Loft","Santa Fe","Lujo"
64,6251775,217,28810.0230414747,"Q2",FALSE,"Loft","Jujuy","Económica"
804,5473804,190,28809.4947368421,"Q2",FALSE,"Casa","Tierra del Fuego","Lujo"
2680,7951318,276,28809.1231884058,"Q2",FALSE,"Casa","Buenos Aires","Premium"
2442,5560019,193,28808.3886010363,"Q2",FALSE,"Chalet","Santiago del Estero","Estándar"
2741,7173032,249,28807.3574297189,"Q2",FALSE,"Departamento","Mendoza","Estándar"
1501,8842889,307,28804.1986970684,"Q2",FALSE,"Casa","La Pampa","Estándar"
1264,6019990,209,28803.7799043062,"Q2",FALSE,"Cabaña","Neuquén","Estándar"
2232,6826453,237,28803.5991561181,"Q2",FALSE,"Departamento","Salta","Estándar"
661,8322864,289,28798.8373702422,"Q2",FALSE,"Cabaña","Mendoza","Estándar"
1897,9472445,329,28791.6261398176,"Q2",FALSE,"Cabaña","La Pampa","Estándar"
569,10046207,349,28785.6934097421,"Q2",FALSE,"Loft","San Luis","Premium"
1471,5757002,200,28785.01,"Q2",FALSE,"Loft","Chaco","Económica"
1064,6072886,211,28781.4502369668,"Q2",FALSE,"Chalet","Santa Cruz","Ultra lujo"
1394,7367988,256,28781.203125,"Q2",FALSE,"Departamento","Santa Cruz","Lujo"
628,7510779,261,28776.9310344828,"Q2",FALSE,"Chalet","Tucumán","Lujo"
1892,3913475,136,28775.5514705882,"Q2",FALSE,"Departamento","Chaco","Ultra lujo"
2122,8085649,281,28774.5516014235,"Q2",FALSE,"Chalet","San Luis","Estándar"
2492,7481097,260,28773.45,"Q2",FALSE,"Cabaña","Santa Fe","Lujo"
794,7854631,273,28771.5421245421,"Q2",FALSE,"Casa","San Luis","Lujo"
479,9176881,319,28767.6520376176,"Q2",FALSE,"Departamento","San Juan","Económica"
2677,6414719,223,28765.5560538117,"Q2",FALSE,"Departamento","San Luis","Económica"
92,7736708,269,28760.9962825279,"Q2",FALSE,"Loft","San Juan","Ultra lujo"
2646,6356039,221,28760.3574660633,"Q2",FALSE,"Cabaña","Río Negro","Estándar"
418,4371500,152,28759.8684210526,"Q2",FALSE,"Chalet","Río Negro","Estándar"
743,7045573,245,28757.4408163265,"Q2",FALSE,"Cabaña","Santa Fe","Económica"
1224,8368302,291,28757.0515463918,"Q2",FALSE,"Casa","Entre Ríos","Lujo"
2703,5492417,191,28756.109947644,"Q2",FALSE,"Departamento","Salta","Ultra lujo"
2657,6381866,222,28747.1441441441,"Q2",FALSE,"Casa","La Rioja","Premium"
1550,6611021,230,28743.5695652174,"Q2",FALSE,"Loft","La Rioja","Premium"
926,10000900,348,28738.2183908046,"Q2",FALSE,"Departamento","Salta","Estándar"
1985,4942578,172,28735.9186046512,"Q2",FALSE,"Chalet","Entre Ríos","Lujo"
1321,8820722,307,28731.993485342,"Q2",FALSE,"Casa","San Juan","Económica"
2599,8387172,292,28723.1917808219,"Q2",FALSE,"Departamento","Salta","Ultra lujo"
2196,7610922,265,28720.4603773585,"Q2",FALSE,"Casa","Misiones","Lujo"
2463,6919453,241,28711.4232365145,"Q2",FALSE,"Loft","Neuquén","Premium"
1619,5139336,179,28711.374301676,"Q2",FALSE,"Cabaña","CABA","Económica"
1820,8067602,281,28710.3274021352,"Q2",FALSE,"Casa","Catamarca","Lujo"
1353,9589232,334,28710.2754491018,"Q2",FALSE,"Chalet","Catamarca","Ultra lujo"
2179,9416500,328,28708.8414634146,"Q2",FALSE,"Loft","Misiones","Lujo"
1548,5884217,205,28703.4975609756,"Q2",FALSE,"Departamento","Entre Ríos","Económica"
354,6544316,228,28703.1403508772,"Q2",FALSE,"Casa","Santa Fe","Estándar"
450,6544181,228,28702.548245614,"Q2",FALSE,"Departamento","Córdoba","Lujo"
2051,7634424,266,28700.8421052632,"Q2",FALSE,"Departamento","Santa Cruz","Lujo"
1341,6198340,216,28696.0185185185,"Q2",FALSE,"Loft","Córdoba","Ultra lujo"
338,9211101,321,28695.0186915888,"Q2",FALSE,"Cabaña","La Pampa","Estándar"
